xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T180020700,62.797534,18.807125,47.032823,8.304955,12.350880,NaN,NaN,NaN
20200201T180020800,62.394198,18.703305,47.032826,8.304952,12.434760,NaN,NaN,NaN
20200201T180020900,62.025011,18.539129,47.032829,8.304949,12.466800,NaN,NaN,NaN
20200201T180021000,61.691372,18.383894,47.032832,8.304947,12.542400,NaN,NaN,NaN
20200201T180021100,61.281183,18.242690,47.032835,8.304944,12.606480,NaN,NaN,NaN
20200201T180021200,60.937980,18.096936,47.032838,8.304941,12.700440,NaN,NaN,NaN
20200201T180021300,60.702763,17.923661,47.032840,8.304938,12.408840,NaN,NaN,NaN
20200201T180021400,60.370467,17.714083,47.032843,8.304935,12.427920,NaN,NaN,NaN
20200201T180021500,60.083257,17.442144,47.032845,8.304931,12.559320,NaN,NaN,NaN
20200201T180021600,59.945093,17.243353,47.032846,8.304928,12.659760,NaN,NaN,NaN
20200201T180021700,59.704367,16.978351,47.032847,8.304924,13.072680,NaN,NaN,NaN
20200201T180021800,59.430833,16.719361,47.032849,8.304920,13.184640,NaN,NaN,NaN
20200201T180021900,59.175088,16.495753,47.032851,8.304916,13.192560,NaN,NaN,NaN
20200201T180022000,59.084778,16.311374,47.032852,8.304914,13.034160,NaN,NaN,NaN
20200201T180022100,59.009486,16.085603,47.032852,8.304911,12.686760,NaN,NaN,NaN
20200201T180022200,58.764649,15.798169,47.032854,8.304906,12.508560,NaN,NaN,NaN
20200201T180022300,58.496570,15.507268,47.032855,8.304902,12.566880,NaN,NaN,NaN
20200201T180022400,58.296846,15.219294,47.032857,8.304898,12.391560,NaN,NaN,NaN
20200201T180022500,58.024683,14.967782,47.032859,8.304894,12.250080,NaN,NaN,NaN
20200201T180022600,57.675942,14.668481,47.032861,8.304889,12.468240,NaN,NaN,NaN
20200201T180022700,57.437901,14.294793,47.032863,8.304884,12.638880,NaN,NaN,NaN
20200201T180022800,57.440475,13.938828,47.032862,8.304879,12.833640,NaN,NaN,NaN
