time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133513500,-170.562531,-41.710325,47.029741,8.287620,7.683480,NaN,NaN,NaN
20200203T133513600,-170.395296,-41.966042,47.029739,8.287622,7.777800,NaN,NaN,NaN
20200203T133513700,-170.212855,-42.155053,47.029737,8.287625,7.960320,NaN,NaN,NaN
20200203T133513800,-170.060819,-42.288473,47.029736,8.287627,7.835760,NaN,NaN,NaN
20200203T133513900,-169.931591,-42.444128,47.029734,8.287629,7.696080,NaN,NaN,NaN
20200203T133514000,-169.840372,-42.610900,47.029733,8.287630,7.657920,NaN,NaN,NaN
20200203T133514100,-169.688339,-42.822145,47.029731,8.287632,7.718040,NaN,NaN,NaN
20200203T133514200,-169.574317,-43.066743,47.029729,8.287633,7.772760,NaN,NaN,NaN
20200203T133514300,-169.437486,-43.200163,47.029728,8.287635,7.709760,NaN,NaN,NaN
20200203T133514400,-169.232241,-43.467000,47.029725,8.287638,8.002440,NaN,NaN,NaN
20200203T133514500,-169.057400,-43.622656,47.029724,8.287640,8.078040,NaN,NaN,NaN
20200203T133514600,-168.897763,-43.744958,47.029723,8.287642,7.936560,NaN,NaN,NaN
20200203T133514700,-168.707717,-43.856143,47.029722,8.287645,7.835400,NaN,NaN,NaN
20200203T133514800,-168.510074,-44.111861,47.029719,8.287647,7.994880,NaN,NaN,NaN
20200203T133514900,-168.350438,-44.278635,47.029718,8.287649,8.115480,NaN,NaN,NaN
20200203T133515000,-168.167996,-44.434292,47.029716,8.287652,8.272080,NaN,NaN,NaN
20200203T133515100,-168.000756,-44.567712,47.029715,8.287654,8.281080,NaN,NaN,NaN
20200203T133515200,-167.818316,-44.778958,47.029713,8.287656,8.322840,NaN,NaN,NaN
20200203T133515300,-167.613066,-44.867907,47.029713,8.287659,8.392320,NaN,NaN,NaN
20200203T133515400,-167.407816,-44.979093,47.029712,8.287662,8.237520,NaN,NaN,NaN
20200203T133515500,-167.232975,-45.090277,47.029711,8.287664,8.170560,NaN,NaN,NaN
20200203T133515600,-167.035327,-45.190344,47.029710,8.287667,8.207280,NaN,NaN,NaN
20200203T133515700,-166.852885,-45.368236,47.029708,8.287669,8.274600,NaN,NaN,NaN
20200203T133515800,-166.655238,-45.501657,47.029707,8.287672,8.199360,NaN,NaN,NaN
20200203T133515900,-166.472794,-45.601724,47.029706,8.287674,8.144640,NaN,NaN,NaN
20200203T133516000,-166.259942,-45.690673,47.029705,8.287677,8.106840,NaN,NaN,NaN
20200203T133516100,-166.085099,-45.735150,47.029705,8.287679,8.062920,NaN,NaN,NaN
20200203T133516200,-165.857042,-45.801864,47.029704,8.287682,7.998120,NaN,NaN,NaN
20200203T133516300,-165.697404,-45.879694,47.029703,8.287684,7.924680,NaN,NaN,NaN
20200203T133516400,-165.507358,-45.979761,47.029703,8.287687,7.852320,NaN,NaN,NaN
20200203T133516500,-165.279302,-46.090947,47.029702,8.287690,7.882200,NaN,NaN,NaN
20200203T133516600,-165.104461,-46.213249,47.029700,8.287692,7.894440,NaN,NaN,NaN
20200203T133516700,-164.937219,-46.246607,47.029700,8.287694,7.709040,NaN,NaN,NaN
20200203T133516800,-164.739570,-46.302202,47.029700,8.287697,7.562160,NaN,NaN,NaN
20200203T133516900,-164.526718,-46.391152,47.029699,8.287700,7.547400,NaN,NaN,NaN
20200203T133517000,-164.321467,-46.435629,47.029698,8.287702,7.504200,NaN,NaN,NaN
20200203T133517100,-164.154227,-46.557931,47.029697,8.287705,7.502760,NaN,NaN,NaN
20200203T133517200,-163.964182,-46.669116,47.029696,8.287707,7.428240,NaN,NaN,NaN
20200203T133517300,-163.720923,-46.813656,47.029695,8.287710,7.584120,NaN,NaN,NaN
20200203T133517400,-163.561286,-46.958194,47.029694,8.287712,7.643160,NaN,NaN,NaN
20200203T133517500,-163.386444,-47.058260,47.029693,8.287715,7.569360,NaN,NaN,NaN
20200203T133517600,-163.089973,-47.225037,47.029691,8.287719,7.704720,NaN,NaN,NaN
20200203T133517700,-162.892325,-47.325104,47.029691,8.287721,7.913880,NaN,NaN,NaN
20200203T133517800,-162.694678,-47.458525,47.029689,8.287724,8.060400,NaN,NaN,NaN
20200203T133517900,-162.527439,-47.603063,47.029688,8.287726,8.098560,NaN,NaN,NaN
20200203T133518000,-162.314589,-47.780956,47.029686,8.287729,8.205120,NaN,NaN,NaN
20200203T133518100,-162.101739,-47.958849,47.029685,8.287732,8.400240,NaN,NaN,NaN
20200203T133518200,-161.949703,-48.070033,47.029684,8.287733,8.470080,NaN,NaN,NaN
20200203T133518300,-161.759659,-48.236807,47.029682,8.287736,8.417160,NaN,NaN,NaN
20200203T133518400,-161.600020,-48.303519,47.029682,8.287738,8.332200,NaN,NaN,NaN
20200203T133518500,-161.402373,-48.436940,47.029680,8.287741,8.364240,NaN,NaN,NaN
20200203T133518600,-161.189522,-48.592597,47.029679,8.287744,8.232480,NaN,NaN,NaN
20200203T133518700,-160.969071,-48.792726,47.029677,8.287746,8.273160,NaN,NaN,NaN
20200203T133518800,-160.771424,-48.937265,47.029676,8.287749,8.291160,NaN,NaN,NaN
